gvkey,fyear,enp_share
020683,2008.0,1.0
020683,2009.0,1.0
020683,2010.0,1.0
020683,2011.0,1.0
020683,2012.0,1.0
020683,2013.0,1.0
020683,2014.0,1.0
020683,2015.0,1.0
020683,2016.0,1.0
020683,2017.0,1.0
020683,2018.0,1.0
020684,2005.0,1.0
020684,2006.0,1.0
020684,2007.0,1.0
020684,2008.0,1.0
020684,2009.0,1.0
020684,2010.0,1.0
020684,2011.0,1.0
020684,2012.0,1.0
020684,2013.0,1.0
020684,2014.0,1.0
020684,2015.0,1.0
020684,2016.0,1.0
020684,2017.0,1.0
020684,2018.0,1.0
021222,2020.0,1.0
021222,2021.0,1.0
021222,2022.0,1.0
021222,2023.0,1.0
021431,2012.0,1.0
021431,2013.0,1.0
021431,2014.0,1.0
021431,2015.0,1.0
021431,2016.0,1.0
021431,2017.0,1.0
021431,2018.0,1.0
021431,2019.0,1.0
021431,2020.0,1.0
021431,2021.0,1.0
021431,2022.0,0.9261174732175841
021493,1990.0,0.8156342182890856
021493,1991.0,0.8705035971223022
021732,2014.0,1.0
021732,2015.0,1.0
021740,1990.0,1.0
021740,1991.0,1.0
021740,1992.0,1.0
021740,1998.0,0.8689809630459127
021740,1999.0,0.9820374647164486
021740,2000.0,0.98332554153031
021740,2001.0,0.9668795836290514
021764,1990.0,1.0
021764,1991.0,1.0
021791,1989.0,1.0
021791,1990.0,1.0
021791,1991.0,1.0
021791,1992.0,1.0
021791,1993.0,1.0
021791,1994.0,1.0
021791,1995.0,1.0
021791,1996.0,1.0
021963,1988.0,1.0
021963,1989.0,1.0
021963,1990.0,1.0
022008,1995.0,0.9791666666666666
022008,1996.0,1.0
022008,1997.0,1.0
022008,1998.0,1.0
022008,1999.0,1.0
022008,2000.0,1.0
022008,2001.0,1.0
022008,2002.0,1.0
022008,2003.0,1.0
022008,2004.0,1.0
022008,2005.0,1.0
022008,2008.0,0.8088419994976136
022008,2010.0,1.0
022008,2011.0,0.9235181644359464
022053,2000.0,1.0
022053,2001.0,1.0
022053,2002.0,1.0
022053,2003.0,1.0
022053,2004.0,1.0
022053,2005.0,1.0
022053,2006.0,1.0
022053,2007.0,1.0
022053,2008.0,1.0
022053,2009.0,1.0
022053,2010.0,1.0
022053,2011.0,1.0
022053,2012.0,1.0
022053,2013.0,1.0
022053,2014.0,1.0
022053,2015.0,1.0
022053,2016.0,1.0
022053,2017.0,1.0
022053,2018.0,1.0
022053,2019.0,1.0
022053,2020.0,1.0
022072,2016.0,1.0
022072,2017.0,1.0
022072,2018.0,1.0
022072,2019.0,1.0
022231,1986.0,1.0
022231,1987.0,1.0
022231,1988.0,1.0
022231,1989.0,1.0
022231,1990.0,1.0
022231,1991.0,1.0
022231,1992.0,1.0
022231,1993.0,1.0
022231,1994.0,1.0
022231,1995.0,1.0
022231,1996.0,1.0
022231,1997.0,1.0
022231,1998.0,1.0
022255,1989.0,1.0
022255,1990.0,1.0
022255,1991.0,1.0
022255,1992.0,1.0
022255,1993.0,1.0
022255,1994.0,1.0
022255,1995.0,1.0
022255,1996.0,1.0
022255,1997.0,1.0
022255,1998.0,1.0
022323,1989.0,1.0
022323,1990.0,1.0
022323,1991.0,1.0
022323,1992.0,1.0
022323,1993.0,1.0
022367,2019.0,1.0
022367,2020.0,1.0
022668,1990.0,0.9013299301450833
022668,1991.0,0.9150225087534041
022668,1996.0,0.8717708307631572
022668,1997.0,0.9507361637797777
022668,1998.0,0.9781355068772287
022668,1999.0,0.9784541661682561
022668,2000.0,1.0
022668,2001.0,1.0
022668,2002.0,1.0
022668,2003.0,1.0
022671,2013.0,1.0
022671,2014.0,1.0
022671,2015.0,1.0
022671,2016.0,1.0
022671,2017.0,1.0
022671,2018.0,1.0
022671,2019.0,1.0
022671,2020.0,1.0
022671,2021.0,1.0
022671,2022.0,1.0
022808,1993.0,1.0
022808,1994.0,1.0
022808,1995.0,1.0
022808,1996.0,1.0
022808,1997.0,1.0
022808,1998.0,1.0
022808,1999.0,1.0
022808,2000.0,1.0
022946,1989.0,1.0
022946,1990.0,1.0
022946,1991.0,1.0
022946,1992.0,1.0
022946,1993.0,1.0
022946,1994.0,1.0
022946,1995.0,1.0
022946,1996.0,1.0
022946,1997.0,1.0
022946,1998.0,1.0
022946,1999.0,1.0
022946,2000.0,1.0
022946,2001.0,1.0
022946,2002.0,1.0
022962,1994.0,1.0
022962,1995.0,1.0
022962,1996.0,1.0
022962,1997.0,1.0
022962,1998.0,1.0
022962,1999.0,1.0
022962,2000.0,1.0
022962,2001.0,1.0
022962,2002.0,1.0
022962,2003.0,1.0
022962,2004.0,1.0
022962,2005.0,1.0
022962,2006.0,1.0
022962,2007.0,1.0
022962,2008.0,1.0
022962,2009.0,1.0
022962,2010.0,1.0
022962,2011.0,1.0
022962,2012.0,1.0
022962,2013.0,1.0
022962,2014.0,1.0
022962,2015.0,1.0
022962,2016.0,1.0
022962,2017.0,1.0
022962,2018.0,1.0
022962,2019.0,1.0
022962,2020.0,1.0
022962,2021.0,1.0
022962,2022.0,1.0
022962,2023.0,1.0
022962,2024.0,1.0
022974,1995.0,0.8279892118669463
022974,1996.0,0.8313105702776098
022974,1997.0,0.8472076095591867
022974,1998.0,0.8117287144987976
022974,1999.0,0.8499364522779338
022974,2001.0,0.8378574563067714
022974,2002.0,0.9058618875534706
022974,2003.0,0.893899082692458
022974,2004.0,0.9081497853966949
022999,1990.0,1.0
023002,1988.0,1.0
023002,1989.0,1.0
023002,1990.0,1.0
023002,1991.0,1.0
023002,1992.0,1.0
023002,1993.0,1.0
023002,1994.0,1.0
023002,1995.0,1.0
023002,1996.0,1.0
023002,1997.0,1.0
023002,1998.0,1.0
023002,1999.0,1.0
023002,2000.0,1.0
023002,2001.0,1.0
023002,2002.0,1.0
023002,2003.0,1.0
023002,2004.0,1.0
023002,2005.0,1.0
023002,2006.0,1.0
023002,2007.0,1.0
023002,2008.0,1.0
023002,2009.0,1.0
023002,2010.0,1.0
023002,2011.0,1.0
023002,2012.0,1.0
023002,2013.0,1.0
023002,2014.0,1.0
023002,2015.0,1.0
023002,2016.0,1.0
023002,2017.0,1.0
023047,1989.0,1.0
023047,1990.0,1.0
023047,1991.0,1.0
023047,1992.0,1.0
023047,1993.0,1.0
023047,1994.0,1.0
023047,1995.0,1.0
023068,1991.0,1.0
023068,1992.0,1.0
023068,1993.0,1.0
023068,1994.0,1.0
023068,1995.0,1.0
023146,1989.0,1.0
023146,1990.0,1.0
023146,1991.0,1.0
023146,1992.0,1.0
023146,1993.0,1.0
023146,1995.0,1.0
023146,1996.0,1.0
023146,1997.0,1.0
023146,1998.0,1.0
023146,1999.0,1.0
023146,2000.0,1.0
023146,2001.0,1.0
023338,1990.0,1.0
023338,1991.0,1.0
023338,1992.0,1.0
023338,1993.0,1.0
023338,1994.0,1.0
023338,1995.0,1.0
023433,2013.0,1.0
023433,2014.0,1.0
023433,2015.0,1.0
023433,2016.0,1.0
023433,2017.0,1.0
023433,2018.0,1.0
023433,2019.0,1.0
023433,2020.0,1.0
023433,2021.0,1.0
023433,2022.0,1.0
023433,2023.0,1.0
023433,2024.0,1.0
023561,2006.0,1.0
023561,2007.0,1.0
023561,2008.0,1.0
023561,2009.0,1.0
023561,2021.0,1.0
023561,2022.0,1.0
023961,1993.0,1.0
023961,1994.0,1.0
023961,1995.0,1.0
023961,1996.0,1.0
023961,1997.0,1.0
023961,1998.0,0.9152140077821013
023961,1999.0,0.994105864204637
023961,2000.0,0.9938003613601527
023961,2001.0,0.9880371189612973
023961,2002.0,0.9845901553020473
023961,2003.0,0.9853298627136062
023961,2004.0,0.9829581589788668
023976,1999.0,1.0
023976,2000.0,1.0
023999,2006.0,1.0
023999,2007.0,1.0
023999,2008.0,1.0
023999,2009.0,1.0
023999,2010.0,1.0
023999,2011.0,1.0
023999,2012.0,1.0
023999,2013.0,1.0
023999,2014.0,1.0
023999,2015.0,1.0
023999,2016.0,1.0
023999,2017.0,1.0
023999,2018.0,1.0
023999,2019.0,1.0
024005,1990.0,1.0
024005,1991.0,1.0
024005,1992.0,1.0
024005,1993.0,1.0
024005,1994.0,1.0
024005,1995.0,1.0
024005,1996.0,0.977488462837204
024005,1997.0,0.9496975934358743
024005,1998.0,1.0
024005,1999.0,1.0
024005,2000.0,1.0
024005,2001.0,1.0
024005,2002.0,1.0
024005,2003.0,1.0
024005,2004.0,1.0
024005,2005.0,1.0
024005,2006.0,1.0
024005,2007.0,1.0
024005,2008.0,1.0
024005,2009.0,1.0
024005,2010.0,1.0
024005,2011.0,1.0
024005,2012.0,1.0
024005,2013.0,1.0
024005,2014.0,1.0
024005,2015.0,1.0
024005,2016.0,1.0
024005,2017.0,1.0
024005,2018.0,1.0
024005,2019.0,1.0
024005,2020.0,1.0
024005,2021.0,1.0
024005,2022.0,1.0
024022,1987.0,0.9584916719581889
024022,1988.0,1.0
024022,1989.0,1.0
024022,1990.0,1.0
024022,1991.0,1.0
024022,1992.0,1.0
024022,1993.0,1.0
024022,1994.0,1.0
024085,1991.0,1.0
024085,1992.0,1.0
024085,1993.0,1.0
024085,1994.0,1.0
024085,1995.0,1.0
024085,1996.0,1.0
024085,1997.0,1.0
024085,1998.0,1.0
024131,2012.0,0.9639798957557706
024131,2013.0,0.9705061476955571
024131,2014.0,0.9685609678446355
024131,2015.0,0.9348322501317408
024131,2016.0,0.8971895267835694
024131,2017.0,0.9243713367366231
024131,2018.0,0.9431572443620636
024131,2019.0,0.9298740364730212
024131,2020.0,0.8973848777714611
024131,2021.0,0.9437250996015937
024131,2022.0,0.9597202122527738
024131,2023.0,0.9227416798732172
024131,2024.0,0.9103235014272122
024314,1989.0,1.0
024314,1990.0,1.0
024412,1994.0,1.0
024412,1995.0,1.0
024412,1996.0,1.0
024412,1997.0,1.0
024412,1998.0,1.0
024412,1999.0,1.0
024412,2000.0,1.0
024412,2001.0,1.0
024412,2002.0,1.0
024412,2003.0,1.0
024412,2004.0,1.0
024412,2005.0,1.0
024558,1998.0,1.0
024558,1999.0,1.0
024558,2000.0,1.0
024558,2001.0,1.0
024558,2002.0,1.0
024558,2003.0,1.0
024558,2004.0,1.0
024558,2005.0,1.0
024879,1995.0,1.0
024879,1996.0,1.0
024879,1997.0,1.0
024879,1998.0,1.0
024879,1999.0,1.0
025240,1991.0,1.0
025240,1992.0,1.0
025240,1993.0,1.0
025240,1994.0,1.0
025240,1995.0,1.0
025240,1996.0,1.0
025240,1997.0,1.0
025240,1998.0,1.0
025240,1999.0,1.0
025351,1991.0,1.0
025351,1992.0,1.0
025351,1993.0,1.0
025351,1994.0,1.0
025351,1995.0,1.0
025351,1996.0,1.0
025351,1997.0,1.0
025351,1998.0,1.0
025495,1999.0,0.9269101585254513
025495,2001.0,0.8088007437248218
025495,2002.0,0.8211232650059748
025495,2003.0,0.8844024747639205
025501,1999.0,1.0
025501,2003.0,1.0
025501,2004.0,1.0
025501,2005.0,1.0
025501,2006.0,1.0
025501,2007.0,1.0
025501,2008.0,1.0
025501,2009.0,1.0
025501,2010.0,1.0
025501,2011.0,1.0
025501,2012.0,1.0
025501,2013.0,1.0
025501,2014.0,1.0
025501,2015.0,1.0
025533,1992.0,1.0
025533,1993.0,1.0
025533,1994.0,1.0
025533,1995.0,1.0
025533,1996.0,1.0
025533,1997.0,1.0
025628,1990.0,1.0
025628,1991.0,1.0
025628,1992.0,1.0
025628,1993.0,1.0
025628,1994.0,1.0
025628,1995.0,1.0
025628,1996.0,1.0
025628,1997.0,1.0
025628,1998.0,1.0
025628,1999.0,1.0
025628,2000.0,1.0
025628,2001.0,1.0
025628,2002.0,1.0
025672,1993.0,1.0
025672,1994.0,1.0
025672,1995.0,1.0
025745,1993.0,1.0
025745,1994.0,1.0
025745,1995.0,1.0
025745,1996.0,1.0
025745,1997.0,1.0
025745,2011.0,1.0
025745,2012.0,1.0
025874,1992.0,1.0
025874,1993.0,1.0
025874,1994.0,1.0
025874,1995.0,1.0
025874,1996.0,1.0
025874,1997.0,1.0
025874,1998.0,1.0
025874,1999.0,1.0
025874,2000.0,1.0
025874,2001.0,1.0
025874,2002.0,1.0
025874,2003.0,1.0
025874,2004.0,1.0
025874,2005.0,1.0
025874,2006.0,1.0
025874,2007.0,1.0
025874,2008.0,1.0
025874,2009.0,1.0
025874,2010.0,1.0
025874,2011.0,1.0
025874,2012.0,1.0
025874,2013.0,1.0
025874,2014.0,1.0
025874,2015.0,1.0
025874,2016.0,1.0
025874,2017.0,1.0
025956,1991.0,1.0
025956,1992.0,1.0
025956,1993.0,1.0
025956,1994.0,1.0
025956,1995.0,1.0
025956,1996.0,1.0
025956,1997.0,1.0
026013,1991.0,1.0
026013,1992.0,1.0
026013,1993.0,1.0
026013,1994.0,1.0
026013,1995.0,1.0
026013,1996.0,1.0
026013,1997.0,1.0
026013,1998.0,1.0
026013,1999.0,1.0
026013,2000.0,1.0
026013,2001.0,1.0
026013,2002.0,1.0
026013,2003.0,1.0
026013,2004.0,1.0
026013,2005.0,1.0
026013,2006.0,1.0
026013,2007.0,1.0
026013,2008.0,1.0
026013,2009.0,1.0
026013,2010.0,1.0
026013,2011.0,1.0
026013,2012.0,1.0
026013,2013.0,1.0
026013,2014.0,1.0
026013,2015.0,1.0
026013,2016.0,1.0
026013,2017.0,1.0
026013,2018.0,1.0
026013,2019.0,1.0
026013,2020.0,1.0
026013,2021.0,1.0
026013,2022.0,1.0
026013,2023.0,1.0
026013,2024.0,1.0
026028,2018.0,1.0
026028,2019.0,1.0
026028,2020.0,1.0
026028,2021.0,1.0
026028,2022.0,1.0
026028,2023.0,1.0
026028,2024.0,1.0
026069,1993.0,1.0
026069,1994.0,1.0
026069,1995.0,1.0
026069,1996.0,1.0
026069,1997.0,1.0
026069,1998.0,1.0
026069,1999.0,1.0
026069,2000.0,1.0
026069,2001.0,1.0
026069,2002.0,1.0
026069,2003.0,1.0
026069,2004.0,1.0
026069,2005.0,1.0
026069,2006.0,1.0
026069,2007.0,1.0
026069,2008.0,1.0
026069,2009.0,1.0
026069,2010.0,1.0
026069,2011.0,1.0
026069,2012.0,1.0
026069,2013.0,1.0
026069,2014.0,1.0
026069,2015.0,1.0
026069,2016.0,1.0
026069,2017.0,1.0
026069,2018.0,1.0
026069,2019.0,1.0
026069,2020.0,1.0
026069,2021.0,1.0
026069,2022.0,1.0
026069,2023.0,1.0
026069,2024.0,1.0
026101,1993.0,1.0
026101,1994.0,1.0
026101,1995.0,1.0
026101,1996.0,1.0
026101,1997.0,1.0
026101,1998.0,1.0
026101,1999.0,1.0
026101,2000.0,1.0
026303,1996.0,1.0
026303,1997.0,1.0
026431,1997.0,1.0
026431,1998.0,1.0
026543,2014.0,1.0
026543,2015.0,1.0
026543,2016.0,1.0
026543,2017.0,1.0
026543,2018.0,1.0
026685,1992.0,1.0
026685,1993.0,1.0
026759,1991.0,1.0
026759,1992.0,1.0
026759,1993.0,1.0
026759,1994.0,1.0
026759,1995.0,1.0
026759,1996.0,1.0
026864,2016.0,1.0
026864,2017.0,1.0
026864,2018.0,1.0
026864,2019.0,1.0
026864,2020.0,1.0
026864,2021.0,1.0
026864,2022.0,1.0
026864,2023.0,1.0
026864,2024.0,1.0
027032,2015.0,1.0
027032,2016.0,1.0
027032,2017.0,1.0
027032,2018.0,1.0
027032,2019.0,1.0
027032,2020.0,1.0
027032,2021.0,1.0
027032,2022.0,1.0
027032,2023.0,1.0
027199,1991.0,1.0
027199,1992.0,1.0
027199,1993.0,1.0
027199,1994.0,1.0
027199,1995.0,1.0
027199,1996.0,1.0
027199,1997.0,1.0
027199,1998.0,1.0
027199,1999.0,1.0
027199,2000.0,1.0
027199,2001.0,1.0
027199,2002.0,1.0
027199,2003.0,1.0
027199,2004.0,1.0
027199,2005.0,1.0
027199,2006.0,1.0
027199,2007.0,1.0
027199,2008.0,1.0
027199,2009.0,1.0
027199,2010.0,1.0
027199,2011.0,1.0
027199,2012.0,1.0
027199,2013.0,1.0
027199,2014.0,1.0
027199,2015.0,1.0
027199,2016.0,1.0
027199,2017.0,1.0
027199,2018.0,1.0
027199,2019.0,1.0
027199,2020.0,1.0
027199,2021.0,1.0
027199,2022.0,1.0
027199,2023.0,1.0
027199,2024.0,1.0
027265,2003.0,1.0
027265,2004.0,1.0
027265,2005.0,1.0
027265,2006.0,1.0
027265,2007.0,1.0
027265,2008.0,1.0
027265,2009.0,1.0
027265,2010.0,1.0
027265,2011.0,1.0
027265,2012.0,1.0
027265,2013.0,1.0
027265,2014.0,1.0
027265,2015.0,1.0
027265,2016.0,1.0
027265,2017.0,1.0
027265,2018.0,1.0
027517,1994.0,1.0
027517,1995.0,1.0
027517,1996.0,1.0
027517,1997.0,1.0
027517,1998.0,1.0
027517,1999.0,1.0
027517,2001.0,1.0
027517,2004.0,0.8006115340286052
027594,2017.0,1.0
027594,2018.0,1.0
027594,2019.0,1.0
027594,2020.0,1.0
027594,2021.0,1.0
027594,2022.0,1.0
027594,2023.0,1.0
027677,2014.0,1.0
027677,2015.0,1.0
027677,2016.0,1.0
027677,2017.0,1.0
027677,2018.0,1.0
027677,2019.0,0.9986091425987305
027677,2020.0,0.9973597608190657
027786,1992.0,1.0
027786,1993.0,1.0
027786,1994.0,1.0
027786,1995.0,1.0
027786,1996.0,1.0
027786,1997.0,1.0
027786,1998.0,1.0
027786,1999.0,1.0
027786,2000.0,1.0
027786,2001.0,1.0
027786,2002.0,0.8846302090495328
027786,2003.0,0.8775468257258511
027786,2017.0,1.0
027786,2018.0,1.0
027786,2019.0,1.0
027786,2020.0,1.0
027786,2021.0,1.0
027786,2022.0,1.0
027786,2023.0,1.0
027786,2024.0,1.0
028187,1992.0,1.0
028187,1993.0,1.0
028229,1993.0,1.0
028229,1994.0,1.0
028229,1995.0,1.0
028229,1996.0,1.0
028229,1997.0,1.0
028229,1998.0,1.0
028229,1999.0,1.0
028256,1993.0,1.0
028256,1994.0,1.0
028256,1995.0,1.0
028256,1996.0,1.0
028256,1997.0,1.0
028256,1998.0,1.0
028256,1999.0,1.0
028256,2000.0,1.0
028256,2001.0,1.0
028256,2002.0,1.0
028256,2003.0,1.0
028256,2004.0,1.0
028256,2005.0,1.0
028256,2006.0,1.0
028256,2007.0,1.0
028256,2008.0,1.0
028256,2009.0,1.0
028296,1992.0,0.9209869358124148
028296,1993.0,0.9235841933048075
028296,1994.0,0.8814186117005153
028296,1995.0,1.0
028296,1996.0,1.0
028296,1997.0,1.0
028296,1998.0,1.0
028296,1999.0,1.0
028296,2000.0,1.0
028296,2001.0,1.0
028296,2002.0,1.0
028296,2003.0,1.0
028296,2004.0,1.0
028296,2005.0,1.0
028296,2006.0,0.9870636041019023
028296,2007.0,0.8663374757232257
028296,2008.0,0.9101158762689715
028296,2009.0,0.9738983673293978
028296,2010.0,1.0
028296,2011.0,0.9952167540846092
028296,2012.0,0.9808996369750651
028296,2013.0,0.95850098435516
028296,2014.0,0.940169407585771
028296,2015.0,0.9995997796636428
028296,2016.0,0.9994298765423566
028460,1995.0,1.0
028460,1996.0,1.0
028460,1997.0,1.0
028460,1998.0,0.8311552535284893
028460,2002.0,0.8056163384390955
028460,2003.0,0.9579037800687286
028460,2004.0,0.8971312662996233
028460,2007.0,0.8281284729939986
028460,2009.0,0.8709765411893072
028460,2010.0,0.9160836365090154
028460,2011.0,0.8411027710367402
028460,2012.0,0.9699263991894059
028460,2013.0,0.9820459905660377
028460,2014.0,0.9010939883237784
028564,1992.0,1.0
028564,1993.0,1.0
028564,1994.0,1.0
028564,1995.0,1.0
028564,1996.0,1.0
028564,1997.0,1.0
028564,1998.0,1.0
028564,1999.0,1.0
028564,2000.0,1.0
028564,2001.0,1.0
028564,2002.0,1.0
028564,2003.0,1.0
028564,2004.0,1.0
028564,2005.0,1.0
028564,2006.0,1.0
028564,2007.0,1.0
028564,2008.0,1.0
028564,2009.0,1.0
028564,2010.0,1.0
028564,2011.0,1.0
028564,2012.0,1.0
028564,2013.0,1.0
028564,2014.0,1.0
028564,2015.0,1.0
028564,2016.0,1.0
028564,2017.0,1.0
028599,1992.0,1.0
028599,1993.0,1.0
028651,1992.0,1.0
028651,1993.0,1.0
028651,1994.0,1.0
028651,1995.0,1.0
028651,1996.0,1.0
028651,1997.0,1.0
028788,2016.0,1.0
028788,2017.0,1.0
028788,2018.0,1.0
028791,1993.0,1.0
028791,1994.0,1.0
028791,1995.0,1.0
028791,1996.0,1.0
028791,1997.0,1.0
028791,2013.0,1.0
028791,2014.0,1.0
028791,2015.0,1.0
028791,2016.0,1.0
028791,2017.0,1.0
028791,2018.0,1.0
028791,2019.0,1.0
028791,2020.0,1.0
028791,2021.0,1.0
028791,2022.0,1.0
028791,2023.0,1.0
028791,2024.0,1.0
028939,1992.0,1.0
028939,1993.0,1.0
028939,1994.0,1.0
028939,1995.0,1.0
028939,1996.0,1.0
028939,1997.0,1.0
028939,1998.0,1.0
028939,1999.0,1.0
028939,2000.0,1.0
029098,1993.0,1.0
029098,1994.0,1.0
029098,1995.0,1.0
029098,1996.0,1.0
029098,1997.0,1.0
029098,1998.0,1.0
029098,1999.0,1.0
029098,2000.0,1.0
029098,2001.0,1.0
029098,2002.0,1.0
029135,2004.0,1.0
029135,2005.0,1.0
029135,2006.0,1.0
029135,2007.0,1.0
029135,2008.0,1.0
029135,2009.0,1.0
029135,2010.0,1.0
029135,2011.0,1.0
029135,2012.0,1.0
029135,2013.0,1.0
029135,2014.0,1.0
029135,2015.0,1.0
029135,2016.0,1.0
029135,2017.0,1.0
029135,2018.0,1.0
029138,2014.0,1.0
029138,2015.0,1.0
029138,2016.0,1.0
029138,2017.0,1.0
029138,2018.0,1.0
029167,1992.0,1.0
029167,1993.0,1.0
029167,1994.0,1.0
029167,1995.0,1.0
029167,1996.0,1.0
029167,1997.0,1.0
029167,1998.0,1.0
029167,1999.0,1.0
029167,2000.0,1.0
029167,2001.0,1.0
029169,1992.0,1.0
029169,1993.0,1.0
029169,1994.0,1.0
029169,1995.0,1.0
029169,1996.0,1.0
029169,1997.0,1.0
029169,1998.0,1.0
029169,1999.0,1.0
029169,2000.0,1.0
029173,1992.0,1.0
029173,1993.0,1.0
029173,1994.0,1.0
029173,1995.0,1.0
029173,1996.0,1.0
029173,1997.0,1.0
029173,1998.0,1.0
029173,1999.0,1.0
029173,2000.0,1.0
029173,2001.0,1.0
029173,2002.0,1.0
029173,2003.0,1.0
029173,2004.0,1.0
029173,2005.0,1.0
029173,2006.0,1.0
029173,2007.0,1.0
029173,2008.0,1.0
029173,2009.0,1.0
029173,2010.0,1.0
029173,2011.0,1.0
029173,2012.0,1.0
029173,2013.0,1.0
029173,2014.0,1.0
029173,2015.0,1.0
029173,2016.0,1.0
029173,2017.0,1.0
029360,1993.0,1.0
029360,1994.0,1.0
029360,1995.0,1.0
029360,1996.0,1.0
029360,1997.0,1.0
029360,1998.0,1.0
029360,1999.0,1.0
029360,2000.0,1.0
029360,2001.0,1.0
029360,2002.0,1.0
029453,1999.0,1.0
029453,2000.0,1.0
029453,2001.0,1.0
029453,2002.0,1.0
029453,2003.0,1.0
029453,2004.0,1.0
029453,2005.0,1.0
029453,2007.0,0.8925784492777685
029565,2014.0,1.0
029565,2015.0,1.0
029565,2016.0,1.0
029565,2017.0,1.0
029565,2018.0,1.0
029631,1992.0,1.0
029631,1993.0,1.0
029631,1994.0,1.0
029631,1995.0,1.0
029631,1996.0,1.0
029631,1997.0,1.0
029675,2014.0,1.0
029675,2015.0,1.0
029675,2016.0,1.0
029760,2017.0,1.0
029760,2018.0,1.0
029760,2019.0,1.0
029760,2020.0,1.0
029760,2021.0,1.0
029760,2022.0,1.0
029760,2023.0,1.0
029760,2024.0,1.0
029873,1993.0,0.9054190095022958
029873,1994.0,0.9010475739687246
029873,1995.0,0.8823565153710118
029873,1996.0,0.8961478736154076
029873,1997.0,0.9329927851211187
029873,1998.0,1.0
029873,1999.0,1.0
029873,2000.0,1.0
029873,2001.0,1.0
029873,2002.0,1.0
030075,2011.0,1.0
030075,2012.0,1.0
030075,2013.0,1.0
030075,2014.0,1.0
030075,2015.0,1.0
030075,2016.0,1.0
030075,2017.0,1.0
030075,2018.0,1.0
030213,1994.0,1.0
030213,1995.0,1.0
030213,1996.0,1.0
030213,1997.0,1.0
030234,1995.0,1.0
030234,1996.0,1.0
030234,1997.0,1.0
030234,2002.0,1.0
030234,2003.0,1.0
030234,2004.0,1.0
030234,2005.0,1.0
030234,2006.0,1.0
030234,2007.0,1.0
030234,2008.0,1.0
030234,2009.0,1.0
030234,2010.0,1.0
030234,2011.0,1.0
030234,2012.0,1.0
030241,2017.0,1.0
030241,2018.0,1.0
030241,2019.0,1.0
030400,1993.0,1.0
030400,1994.0,1.0
030400,1995.0,1.0
030400,1996.0,1.0
030400,1997.0,1.0
030400,1998.0,1.0
030400,1999.0,1.0
030428,2018.0,0.8843860595068869
030428,2019.0,0.8430956689786192
030838,2014.0,0.8132044960763499
030893,2003.0,1.0
030893,2004.0,1.0
030893,2005.0,1.0
030893,2006.0,1.0
030893,2007.0,1.0
030893,2008.0,1.0
030893,2009.0,1.0
030907,2022.0,1.0
030907,2023.0,1.0
031101,1993.0,1.0
031101,1994.0,1.0
031101,1995.0,1.0
031101,1996.0,1.0
031101,1997.0,1.0
031101,1998.0,1.0
031120,1999.0,1.0
031120,2000.0,1.0
031120,2001.0,1.0
031120,2002.0,1.0
031156,2017.0,1.0
031156,2018.0,1.0
031156,2019.0,1.0
031252,2018.0,1.0
031252,2019.0,1.0
031252,2020.0,1.0
031252,2021.0,1.0
031252,2022.0,1.0
031252,2023.0,1.0
031252,2024.0,1.0
031469,1996.0,1.0
031469,1997.0,1.0
031625,1993.0,0.8646288209606986
031625,1994.0,0.8554848371396481
031625,1995.0,0.9255014326647564
031625,1996.0,0.8992020159596807
031625,1997.0,0.9345673697804563
031625,1998.0,0.9241573033707865
031625,2000.0,1.0
031625,2001.0,1.0
031625,2002.0,1.0
033979,2017.0,1.0
033979,2018.0,1.0
033979,2019.0,1.0
034010,2018.0,1.0
034010,2019.0,1.0
034010,2020.0,1.0
034010,2021.0,1.0
034010,2022.0,1.0
034010,2023.0,1.0
034010,2024.0,1.0
034034,2018.0,1.0
034034,2019.0,1.0
034034,2020.0,1.0
034034,2021.0,1.0
034034,2022.0,1.0
034034,2023.0,1.0
034034,2024.0,1.0
034183,2020.0,1.0
034183,2021.0,1.0
034183,2022.0,1.0
034183,2023.0,1.0
034183,2024.0,1.0
034296,2018.0,1.0
035004,2017.0,1.0
035004,2018.0,1.0
035004,2019.0,1.0
035004,2020.0,1.0
035004,2021.0,1.0
035613,2017.0,1.0
035613,2018.0,1.0
035613,2019.0,1.0
035613,2020.0,1.0
035613,2021.0,1.0
035613,2022.0,1.0
035613,2023.0,1.0
035883,2022.0,1.0
036897,2019.0,1.0
036897,2020.0,1.0
036897,2021.0,1.0
036897,2022.0,1.0
036897,2023.0,1.0
036897,2024.0,1.0
036951,2021.0,1.0
036951,2022.0,1.0
036951,2023.0,1.0
036951,2024.0,1.0
039637,2021.0,1.0
039637,2022.0,1.0
040383,2020.0,1.0
040383,2021.0,1.0
040383,2022.0,1.0
040383,2023.0,1.0
040383,2024.0,1.0
041733,2024.0,1.0
041797,2020.0,1.0
041797,2021.0,1.0
041797,2022.0,1.0
041797,2023.0,1.0
041797,2024.0,1.0
041799,2022.0,1.0
041799,2023.0,1.0
041799,2024.0,1.0
041901,2020.0,1.0
041901,2021.0,1.0
041901,2022.0,1.0
041901,2023.0,1.0
041901,2024.0,1.0
043507,2021.0,1.0
043507,2022.0,1.0
043507,2023.0,1.0
043507,2024.0,1.0
045723,2022.0,1.0
045723,2023.0,1.0
045723,2024.0,0.9937650844730491
050770,2022.0,1.0
050770,2023.0,1.0
060798,1993.0,1.0
