stype,tic,gvkey,sic,snms,sales,fyear
BUSSEG,AFEXV,001461,1311,OIL & GAS,0.55,1981.0
BUSSEG,AFEXV,001461,1311,OIL & GAS,1.187,1982.0
BUSSEG,AFEXV,001461,1311,OIL & GAS,0.242,1983.0
BUSSEG,AFEXV,001461,1311,OIL & GAS,3.812,1984.0
BUSSEG,AFEXV,001461,1311,OIL & GAS,4.635,1985.0
BUSSEG,AGMC.,001467,1311,OIL & GAS,0.0,1982.0
BUSSEG,AGMC.,001467,1311,MINERALS,0.0,1982.0
BUSSEG,AGMC.,001467,1311,OIL & GAS,0.275,1983.0
BUSSEG,AGMC.,001467,1311,MINERALS,0.0,1983.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,2.279,1981.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,3.592,1982.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,9.044,1983.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,12.309,1984.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,10.228,1985.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,7.54,1986.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,6.291,1987.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,7.821,1988.0
BUSSEG,ANPC.,001527,1311,NATURAL GAS PIPELINE,3.993,1988.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,10.369,1989.0
BUSSEG,ANPC.,001527,1311,NATURAL GAS PIPELINE,8.238,1989.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,11.403,1990.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,12.788,1991.0
BUSSEG,ANPC.,001527,1311,OIL & GAS - ON & OFFSHORE,11.129,1992.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,4.023,1977.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,4.02,1978.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,4.285,1979.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,6.214,1980.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,8.309,1981.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,10.113,1982.0
BUSSEG,APIC.1,001534,1311,OIL & GAS,9.005,1983.0
BUSSEG,AMC.2,001544,1311,OIL & GAS OPERATIONS,24.122,1977.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,26.574,1978.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,30.629,1979.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,42.491,1980.0
BUSSEG,AMC.2,001544,1311,MANAGEMENT FEES,2.444,1980.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,55.11,1981.0
BUSSEG,AMC.2,001544,1311,MANAGEMENT FEES,3.365,1981.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,50.739,1982.0
BUSSEG,AMC.2,001544,1311,MANAGEMENT FEES,3.38,1982.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,39.18,1983.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,33.969,1984.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,25.311,1985.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,11.442,1986.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,8.713,1987.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,6.204,1988.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,8.673,1989.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,42.03,1990.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,21.769,1991.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,13.263,1992.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,4.555,1993.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,4.128,1994.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,4.328,1995.0
BUSSEG,AMC.2,001544,1311,OIL & GAS ONSHORE,10.458,1996.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,0.873,1977.0
BUSSEG,ARMCE,001550,1311,REAL ESTATE,0.503,1977.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,0.886,1978.0
BUSSEG,ARMCE,001550,1311,REAL ESTATE,0.046,1978.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,1.565,1979.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,1.888,1980.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,2.803,1981.0
BUSSEG,ARMCE,001550,1311,OIL & GAS,4.27,1982.0
BUSSEG,AEN.1,001568,1311,OIL & GAS,3.877,1980.0
BUSSEG,AEN.1,001568,1311,OIL & GAS,4.598,1981.0
BUSSEG,4052B,001617,1311,OIL & GAS,5.166,1982.0
BUSSEG,4052B,001617,1311,CONTRACT DRILLING,0.464,1982.0
BUSSEG,4052B,001617,1311,OIL & GAS,2.859,1983.0
BUSSEG,4052B,001617,1311,CONTRACT DRILLING,0.934,1983.0
BUSSEG,ARII.1,001624,1311,OIL ROYALTY,0.013,1981.0
BUSSEG,ARII.1,001624,1311,OIL ROYALTY,0.009,1982.0
BUSSEG,ARII.1,001624,1311,OIL & GAS-ONSHORE,0.265,1983.0
BUSSEG,ARII.1,001624,1311,RETAIL OIL-GAS FIELD SUPPLY,7.68,1984.0
BUSSEG,ARII.1,001624,1311,RETAIL OIL-GAS FIELD SUPPLY,4.665,1985.0
BUSSEG,ARII.1,001624,1311,OIL & GAS-ONSHORE,0.161,1986.0
BUSSEG,PEL3,001629,1311,PRODUCTION-EXTRACTION-RELATD,303.354,1981.0
BUSSEG,PEL3,001629,1311,LIQUIDS-MARKETING,49.048,1981.0
BUSSEG,PEL3,001629,1311,PRODUCTION-EXTRACTION-RELATD,288.779,1982.0
BUSSEG,PEL3,001629,1311,LIQUIDS-MARKETING,37.033,1982.0
BUSSEG,PEL3,001629,1311,PRODUCTION-EXTRACTION-RELATD,255.858,1983.0
BUSSEG,PEL3,001629,1311,LIQUIDS-MARKETING,26.954,1983.0
BUSSEG,PEL3,001629,1311,PRODUCTION-EXTRACTION-RELATD,307.902,1984.0
BUSSEG,PEL3,001629,1311,LIQUIDS-MARKETING,27.274,1984.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,0.442,1978.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,0.508,1979.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,0.966,1980.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,2.969,1981.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,2.199,1982.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,1.61,1983.0
BUSSEG,ANTS.,001673,1311,OIL & GAS,2.764,1984.0
BUSSEG,APA,001678,1311,OIL & GAS,40.237,1976.0
BUSSEG,APA,001678,1311,AGRICULTURE,5.697,1976.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,15.922,1976.0
BUSSEG,APA,001678,1311,PRECISION ENGINEERED PRODS,26.246,1976.0
BUSSEG,APA,001678,1311,MATERIALS HANDLING EQUIPMENT,16.66,1976.0
BUSSEG,APA,001678,1311,AIR CONDITIONING SYSTEMS,17.241,1976.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,19.841,1976.0
BUSSEG,APA,001678,1311,RETAIL,22.565,1976.0
BUSSEG,APA,001678,1311,OIL & GAS,14.121,1977.0
BUSSEG,APA,001678,1311,AGRICULTURE,4.677,1977.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,16.672,1977.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,20.005,1977.0
BUSSEG,APA,001678,1311,PLASTIC  PRODUCTS,18.806,1977.0
BUSSEG,APA,001678,1311,RETAIL,28.386,1977.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,20.353,1978.0
BUSSEG,APA,001678,1311,AGRICULTURE,6.001,1978.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,22.515,1978.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,24.811,1978.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,17.245,1978.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,34.364,1979.0
BUSSEG,APA,001678,1311,AGRICULTURE,7.585,1979.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,21.215,1979.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,18.124,1979.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,22.858,1979.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,48.704,1980.0
BUSSEG,APA,001678,1311,AGRICULTURE,10.012,1980.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,16.067,1980.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,18.955,1980.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,21.517,1980.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,75.59,1981.0
BUSSEG,APA,001678,1311,AGRICULTURE,12.521,1981.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,14.393,1981.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,21.258,1981.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,19.418,1981.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,97.873,1982.0
BUSSEG,APA,001678,1311,AGRICULTURE,15.456,1982.0
BUSSEG,APA,001678,1311,FOREST PRODUCTS,9.538,1982.0
BUSSEG,APA,001678,1311,ENGINEERED PRODUCTS-SERVICES,18.156,1982.0
BUSSEG,APA,001678,1311,PLASTIC PRODUCTS,17.101,1982.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,93.734,1983.0
BUSSEG,APA,001678,1311,AGRICULTURE,18.627,1983.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,97.523,1984.0
BUSSEG,APA,001678,1311,AGRICULTURE,18.085,1984.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,107.527,1985.0
BUSSEG,APA,001678,1311,AGRICULTURE,20.939,1985.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,102.449,1986.0
BUSSEG,APA,001678,1311,AGRICULTURE,69.16,1986.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,100.511,1987.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,141.512,1988.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,241.107,1989.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,261.275,1990.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,342.032,1991.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,423.146,1992.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,463.204,1993.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,537.787,1994.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,750.351,1995.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,976.032,1996.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,1180.724,1997.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,876.433,1998.0
BUSSEG,APA,001678,1311,OIL & GAS ON & OFFSHORE,876.433,1998.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,1297.898,1999.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,2290.759,2000.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,2790.694,2001.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,2559.748,2002.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,4198.92,2003.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,5308.017,2004.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,7457.291,2005.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,8074.253,2006.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,9961.982,2007.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,12327.839,2008.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,8573.927,2009.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,12183.0,2010.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,12183.0,2010.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,16810.0,2011.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore and Offshore,16810.0,2011.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,16947.0,2012.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,16402.0,2013.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,13749.0,2014.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,6383.0,2015.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,5367.0,2016.0
OPSEG,APA,001678,1311,Upstream - Egypt,2057.0,2016.0
OPSEG,APA,001678,1311,Upstream - North Sea,970.0,2016.0
OPSEG,APA,001678,1311,Upstream - U.S.,1997.0,2016.0
OPSEG,APA,001678,1311,Altus Midstream,0.0,2016.0
OPSEG,APA,001678,1311,Upstream - Canada,343.0,2016.0
OPSEG,APA,001678,1311,Intersegment Eliminations,0.0,2016.0
BUSSEG,APA,001678,1311,Oil & Gas Onshore & Offshore,5752.0,2017.0
OPSEG,APA,001678,1311,Upstream - Egypt,2307.0,2017.0
OPSEG,APA,001678,1311,Upstream - North Sea,1078.0,2017.0
OPSEG,APA,001678,1311,Upstream - U.S.,2271.0,2017.0
OPSEG,APA,001678,1311,Altus Midstream,15.0,2017.0
OPSEG,APA,001678,1311,Intersegment Eliminations,-15.0,2017.0
OPSEG,APA,001678,1311,Upstream - Canada,231.0,2017.0
OPSEG,APA,001678,1311,Upstream - Egypt,2748.0,2018.0
OPSEG,APA,001678,1311,Upstream - North Sea,1321.0,2018.0
OPSEG,APA,001678,1311,Upstream - U.S.,3279.0,2018.0
OPSEG,APA,001678,1311,Altus Midstream,77.0,2018.0
OPSEG,APA,001678,1311,Intersegment Eliminations,-77.0,2018.0
OPSEG,APA,001678,1311,Upstream - Canada,0.0,2018.0
OPSEG,APA,001678,1311,Upstream - Egypt,2276.0,2019.0
OPSEG,APA,001678,1311,Upstream - North Sea,1276.0,2019.0
OPSEG,APA,001678,1311,Upstream - U.S.,2763.0,2019.0
OPSEG,APA,001678,1311,Altus Midstream,136.0,2019.0
OPSEG,APA,001678,1311,Intersegment Eliminations,-136.0,2019.0
OPSEG,APA,001678,1311,Upstream - Egypt,1390.0,2020.0
OPSEG,APA,001678,1311,Upstream - North Sea,883.0,2020.0
OPSEG,APA,001678,1311,Upstream - U.S.,2158.0,2020.0
OPSEG,APA,001678,1311,Altus Midstream,4.0,2020.0
OPSEG,APA,001678,1311,Intersegment Eliminations,0.0,2020.0
OPSEG,APA,001678,1311,Upstream - Egypt,2085.0,2021.0
OPSEG,APA,001678,1311,Upstream - North Sea,1136.0,2021.0
OPSEG,APA,001678,1311,Upstream - U.S.,4756.0,2021.0
OPSEG,APA,001678,1311,Eliminations & Other,-3.0,2021.0
OPSEG,APA,001678,1311,Altus Midstream,11.0,2021.0
OPSEG,APA,001678,1311,Intersegment Eliminations,-3.0,2021.0
OPSEG,APA,001678,1311,Upstream - Egypt,3521.0,2022.0
OPSEG,APA,001678,1311,Upstream - North Sea,1558.0,2022.0
OPSEG,APA,001678,1311,Upstream - U.S.,5994.0,2022.0
OPSEG,APA,001678,1311,Eliminations & Other,-3.0,2022.0
OPSEG,APA,001678,1311,Altus Midstream,5.0,2022.0
OPSEG,APA,001678,1311,Intersegment Eliminations,-3.0,2022.0
OPSEG,APA,001678,1311,Upstream - Egypt,3029.0,2023.0
OPSEG,APA,001678,1311,Upstream - North Sea,1338.0,2023.0
OPSEG,APA,001678,1311,Upstream - U.S.,3912.0,2023.0
OPSEG,APA,001678,1311,Eliminations & Other,0.0,2023.0
OPSEG,APA,001678,1311,Upstream - Egypt,2933.0,2024.0
OPSEG,APA,001678,1311,Upstream - North Sea,948.0,2024.0
OPSEG,APA,001678,1311,Upstream - U.S.,5856.0,2024.0
OPSEG,APA,001678,1311,Eliminations & Other,0.0,2024.0
BUSSEG,6056B,001680,1311,OIL & GAS ONSHORE,46.531,1981.0
BUSSEG,6056B,001680,1311,OIL & GAS ONSHORE,78.109,1982.0
BUSSEG,6056B,001680,1311,OIL & GAS ONSHORE,148.736,1983.0
BUSSEG,6056B,001680,1311,OIL & GAS ONSHORE,221.132,1984.0
BUSSEG,6056B,001680,1311,OIL & GAS ON & OFFSHORE,260.526,1985.0
BUSSEG,6056B,001680,1311,OIL & GAS ON & OFFSHORE,189.931,1986.0
BUSSEG,6056B,001680,1311,OIL & GAS ON & OFFSHORE,155.134,1987.0
BUSSEG,APAGF,001682,1311,RESORT,0.801,1982.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,1.303,1982.0
BUSSEG,APAGF,001682,1311,RESORT,2.519,1983.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,0.848,1983.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,0.415,1984.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,2.943,1985.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,6.902,1986.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,5.752,1987.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,5.916,1988.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,9.26,1989.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,15.93,1990.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,16.549,1991.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,0.252,1992.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,0.005,1993.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,325.509,1994.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,35.742,1995.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,45.954,1996.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,47.065,1997.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,33.333,1998.0
BUSSEG,APAGF,001682,1311,Oil and gas exploration,33.333,1998.0
BUSSEG,APAGF,001682,1311,OIL & GAS ONSHORE,33.333,1998.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,40.252,1999.0
BUSSEG,APAGF,001682,1311,Oil and gas exploration,40.252,1999.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,30.305,2000.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,25.384,2001.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,20.092,2002.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,26.824,2003.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,30.582,2004.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,41.739,2005.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,57.952,2006.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,61.654,2007.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,69.116,2008.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,72.716,2009.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,87.815,2010.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,104.78,2011.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,133.263,2012.0
BUSSEG,APAGF,001682,1311,Oil and Gas Exploration,149.023,2013.0
BUSSEG,AQC,001711,1311,OIL & GAS,110.295,1976.0
BUSSEG,AQC,001711,1311,COAL,30.203,1976.0
BUSSEG,AQC,001711,1311,OIL & GAS,117.56,1977.0
BUSSEG,AQC,001711,1311,COAL,30.601,1977.0
BUSSEG,AQC,001711,1311,OIL & GAS,126.143,1978.0
BUSSEG,AQC,001711,1311,COAL,37.331,1978.0
BUSSEG,AQC,001711,1311,COAL,36.029,1979.0
BUSSEG,AQC,001711,1311,OIL & GAS,150.712,1979.0
BUSSEG,AQC,001711,1311,OFFICE BUILDING,2.466,1979.0
BUSSEG,AQC,001711,1311,OTHER,1.873,1979.0
BUSSEG,AQC,001711,1311,COAL,44.135,1980.0
BUSSEG,AQC,001711,1311,OIL GAS & SULPHUR,233.255,1980.0
BUSSEG,AQC,001711,1311,OFFICE BUILDING,4.697,1980.0
BUSSEG,AQC,001711,1311,OTHER,0.517,1980.0
BUSSEG,7266B,001714,1311,OIL & GAS,1.339,1976.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,5.22,1977.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,6.311,1978.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,7.239,1979.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,20.067,1980.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,7.404,1981.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,,1982.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,5.024,1983.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,4.109,1984.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,3.538,1985.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,2.212,1986.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,1.375,1987.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,1.003,1988.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,0.975,1989.0
BUSSEG,7266B,001714,1311,OIL & GAS ONSHORE,1.398,1990.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,6.685,1977.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,7.015,1978.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,8.688,1979.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,15.793,1980.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,21.96,1981.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,22.692,1982.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,21.432,1983.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,26.821,1984.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,22.572,1985.0
BUSSEG,4268B,001732,1311,OIL & GAS ONSHORE,11.874,1986.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,1.561,1977.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,2.375,1978.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,2.705,1979.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,3.623,1980.0
BUSSEG,ARGN.,001733,1311,EQUIPMENT LEASING & SALES,1.705,1980.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,5.385,1981.0
BUSSEG,ARGN.,001733,1311,EQUIPMENT LEASING & SALES,2.086,1981.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,2.232,1982.0
BUSSEG,ARGN.,001733,1311,EQUIPMENT LEASING & SALES,0.9,1982.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,2.614,1983.0
BUSSEG,ARGN.,001733,1311,EQUIPMENT LEASING & SALES,1.047,1983.0
BUSSEG,ARGN.,001733,1311,OIL & GAS,2.543,1984.0
BUSSEG,ARGN.,001733,1311,EQUIPMENT LEASING & SALES,0.634,1984.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,100.35,1977.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL,21.053,1977.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,5.479,1977.0
BUSSEG,ASM.2,001788,1311,MINING,0.779,1977.0
BUSSEG,ASM.2,001788,1311,OTHER,0.46,1977.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,139.771,1978.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL,23.964,1978.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,7.144,1978.0
BUSSEG,ASM.2,001788,1311,MINING,0.442,1978.0
BUSSEG,ASM.2,001788,1311,OTHER,0.517,1978.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,230.414,1979.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL,28.372,1979.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,10.013,1979.0
BUSSEG,ASM.2,001788,1311,MINING,0.144,1979.0
BUSSEG,ASM.2,001788,1311,OTHER,1.468,1979.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,328.168,1980.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL,31.055,1980.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,14.229,1980.0
BUSSEG,ASM.2,001788,1311,MINING,4.174,1980.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,383.489,1981.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL PRODUCTS,33.142,1981.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,16.635,1981.0
BUSSEG,ASM.2,001788,1311,MINERALS,4.215,1981.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,368.299,1982.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL PRODUCTS,18.928,1982.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,53.784,1982.0
BUSSEG,ASM.2,001788,1311,MINERALS,2.414,1982.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,299.463,1983.0
BUSSEG,ASM.2,001788,1311,INDUSTRIAL PRODUCTS,15.727,1983.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,55.3,1983.0
BUSSEG,ASM.2,001788,1311,MINERALS,21.519,1983.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,271.778,1984.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,74.492,1984.0
BUSSEG,ASM.2,001788,1311,MINERALS,8.599,1984.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,267.316,1985.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,112.176,1985.0
BUSSEG,ASM.2,001788,1311,MINERALS,5.532,1985.0
BUSSEG,ASM.2,001788,1311,REFINING & MARKETING,165.016,1986.0
BUSSEG,ASM.2,001788,1311,OIL-GAS EXPLORATION & PRODTN,76.819,1986.0
BUSSEG,ASM.2,001788,1311,MINERALS,17.19,1986.0
BUSSEG,ASM.2,001788,1311,PETRO-NATURAL GAS ON-OFF SHR,91.656,1987.0
BUSSEG,ASM.2,001788,1311,MINERALS,23.715,1987.0
BUSSEG,ASPN.1,001797,1311,OIL & GAS ONSHORE,0.037,1981.0
